bins,kingdom,phylum,class,order,family,genus,species,glycolysis,gluconeogenesis,TCA Cycle,NAD(P)H-quinone oxidoreductase,NADH-quinone oxidoreductase,F-type ATPase,V-type ATPase,Cytochrome c oxidase,Ubiquinol-cytochrome c reductase,Cytochrome o ubiquinol oxidase,Cytochrome aa3-600 menaquinol oxidase,"Cytochrome c oxidase, cbb3-type",Cytochrome bd complex,RuBisCo,CBB Cycle,rTCA Cycle,Wood-Ljungdahl,3-Hydroxypropionate Bicycle,4-Hydroxybutyrate/3-hydroxypropionate,pectinesterase,diacetylchitobiose deacetylase,glucoamylase,D-galacturonate epimerase,exo-poly-alpha-galacturonosidase,oligogalacturonide lyase,cellulase,exopolygalacturonase,chitinase,basic endochitinase B,bifunctional chitinase/lysozyme,beta-N-acetylhexosaminidase,D-galacturonate isomerase,alpha-amylase,beta-glucosidase,pullulanase,ammonia oxidation (amo/pmmo),hydroxylamine oxidation,nitrite oxidation,dissim nitrate reduction,DNRA,nitrite reduction,nitric oxide reduction,nitrous-oxide reduction,nitrogen fixation,hydrazine dehydrogenase,hydrazine synthase,dissimilatory sulfate < > APS,dissimilatory sulfite < > APS,dissimilatory sulfite < > sulfide,thiosulfate oxidation,alt thiosulfate oxidation tsdA,alt thiosulfate oxidation doxAD,sulfur reductase sreABC,thiosulfate/polysulfide reductase,sulfhydrogenase,sulfur disproportionation,sulfur dioxygenase,sulfite dehydrogenase,sulfite dehydrogenase (quinone),sulfide oxidation,sulfur assimilation,DMSP demethylation,DMS dehydrogenase,DMSO reductase,NiFe hydrogenase,ferredoxin hydrogenase,membrane-bound hydrogenase,hydrogen:quinone oxidoreductase,NAD-reducing hydrogenase,NADP-reducing hydrogenase,NiFe hydrogenase Hyd-1,thiamin biosynthesis,riboflavin biosynthesis,cobalamin biosynthesis,transporter: vitamin B12,transporter: thiamin,transporter: urea,transporter: phosphonate,transporter: phosphate,Flagellum,Chemotaxis,Methanogenesis via methanol,Methanogenesis via acetate,"Methanogenesis via dimethylsulfide, methanethiol, methylpropanoate",Methanogenesis via methylamine,Methanogenesis via trimethylamine,Methanogenesis via dimethylamine,Methanogenesis via CO2,Coenzyme B/Coenzyme M regeneration,Coenzyme M reduction to methane,Soluble methane monooxygenase,methanol dehydrogenase,alcohol oxidase,dimethylamine/trimethylamine dehydrogenase,Photosystem II,Photosystem I,Cytochrome b6/f complex,anoxygenic type-II reaction center,anoxygenic type-I reaction center,Retinal biosynthesis,Entner-Doudoroff Pathway,Mixed acid: Lactate,Mixed acid: Formate,Mixed acid: Formate to CO2 & H2,Mixed acid: Acetate,"Mixed acid: Ethanol, Acetate to Acetylaldehyde","Mixed acid: Ethanol, Acetyl-CoA to Acetylaldehyde (reversible)","Mixed acid: Ethanol, Acetylaldehyde to Ethanol","Mixed acid: PEP to Succinate via OAA, malate & fumarate",Naphthalene degradation to salicylate,Biofilm PGA Synthesis protein,Colanic acid and Biofilm transcriptional regulator,Biofilm regulator BssS,Colanic acid and Biofilm protein A,Curli fimbriae biosynthesis,Adhesion,Competence-related core components,Competence-related related components,Competence factors,Glyoxylate shunt,Anaplerotic genes,Sulfolipid biosynthesis,C-P lyase cleavage PhnJ,CP-lyase complex,CP-lyase operon,Type I Secretion,Type III Secretion,Type II Secretion,Type IV Secretion,Type VI Secretion,Sec-SRP,Twin Arginine Targeting,Type Vabc Secretion,Serine pathway/formaldehyde assimilation,Arsenic reduction
bin_11,Bacteria,Acidobacteriota,Mor1,Mor1,,,,0.56,0,0.75,0,0.98,1,0,1,0,0,0,0,0,0,0,0,0,0.18,0.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,1,0.12,0,0,0,0,1,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.5,0,0,0,0.5,1,0,0,0.3955,0,0,0,0,0,0,0,0.21,0,0,0,0.25,0,0,0,0.09,0,0,0.1538,0,0,0.83,0.5,0,0.2,0.75
bin_380,Bacteria,Acidobacteriota,Thermoanaerobaculia,,,,,0.67,0,0.88,0,0.98,0.75,0,0,0,0,0,0,0,0,0,0,0,0.18,0.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,1,0.12,0,0,0,0,1,0,0.62,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,1,0,0,0.458,0,0,0,0,0,0,0,0.14,0,0,0,0.5,0,0,0,0.09,0,0,0.1538,0,0,0.83,0.5,0,0.4,0.5
bin_384,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,,,0.44,0,0.88,0,0.98,0.875,0,1,0,0,0,0,1,1,0.89,0,0,0.18,0.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,1,0.12,0,0,0,0.33,1,0,0.38,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.125,0,0,0.5,0,0,0,0,0.5,1,0,0,0.458,0,0,0,0,0,0,0,0.21,0,0,0,0.5,0,0,0,0,0,0,0.1538,0,0,0.83,0.5,0,0.4,0.75
bin_160,Bacteria,Actinobacteriota,Coriobacteriia,OPB41,,,,0.56,0,0.38,0,0.7,1,0.77,0,0,0,0,0,0,0,0,0,0,0.18,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.99,0.27,1,0.5,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.5,0,0,0,0.208,0,0,0,0,0,0,0,0.21,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.747,0.75,0,0.4,0.25
bin_172,Bacteria,Actinobacteriota,Coriobacteriia,OPB41,ctinobacteria~7,,,0.44,0,0.38,0.14,0.77,1,0.77,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.99,0.27,1,0.5,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.5,0,0,0,0.208,0,0,0,0,0,0,0,0.21,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.747,0.5,0,0.4,0
bin_360,Bacteria,Actinobacteriota,UBA9087,,,,,0.56,0,0.12,0,0.14,0,0.77,0,0,0,0,0,0,0,0,0,0.67,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,1,0.75,0,0,0,0,1,0,0,0,0.66,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0.2,0.25
bin_294,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,,,,0.78,0,0.88,0,0.98,0.875,0,0.75,0,0,0,0,0,0,0,0,0,0.24,0.1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.18,0.75,0.12,0,0,0,0.99,1,0,0,0.33,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.125,0,0,0.5,0.75,0,1,0,0.5,0,0,0,0.3955,0,0,0,0,0,0,0,0.21,0,0,0,0.75,0,0,0,0.09,0,0,0.3076,0,0,0.54,0.5,0,0.5,0.5
bin_173,Bacteria,Armatimonadota,Fimbriimonadia,OS~L,GBS~DC,,,0.56,0,0.5,0,0.98,1,0,0.75,0,0,0,0,0,0,0,0,0,0.12,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,1,0.25,0,0,0,0,1,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.5,1,0,0.167,1,1,0,0,0.25,0,0,0,0,0,0,0,0.21,0,0,1,0.25,0,0,0,0.09,0,0,0.1538,0,0,0.54,0.5,0,0.2,0.25
bin_167,Bacteria,Bacteroidota,,,,,,0.56,0.67,0.62,0,0.98,1,0,1,0,0,0,0.25,0,0,0,0,0,0.18,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.64,1,0.12,0,0,0,0.33,1,0,0.62,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.25,0,0,0.5,0.5,0,0,0,0.5,1,0,0,0.3955,0,0,0,0,0,0,0,0.14,0,0,0,0.5,0,0,0,0.09,0,0,0.0769,0,0,0.83,0.5,0,0.4,1
bin_95,Bacteria,Bacteroidota,Bacteroidia,AKYH767,b~1BO,,,0.67,0.67,0.75,0,0.98,1,0,0.75,0,0,0,0.25,0,0,0,0,0,0.12,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,1,0.12,0,0,0,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,1,0,0,0.3955,0,0,0,0,0,0,0,0.14,0,0,0,0.5,0,0,0,0.09,0.33,0,0,0,0,0.81,0.5,0,0.3,0.25
bin_188,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,GWA2~32~17,,,0.89,0,0.12,0,0.14,0.875,0,0,0,0,0,0,1,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.27,0.75,0.12,0,0,0,0,0,0.04,0.12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.167,0,0,0,0,0.25,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0.09,0.33,0,0,0,0,0.54,0,0,0.2,0
bin_275,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Lentimicrobiaceae,,,0.78,0.89,0.88,0,0.28,0,0.66,1,0,0,0,0,1,0,0,0,0,0.12,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0.25,1,0,0.36,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.167,0.5,0,0,0,0.3955,0,0,0,0,0,0,0,0.14,0,0,0,0.5,0,0,0,0.09,0.33,0,0,0,0,0.81,0.5,0,0.3,0
bin_267,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,,,0.89,0.89,0.75,0,0.7,1,0,0.75,0,0,0,0.25,0,0,0,0,0,0.18,0.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.27,1,0.12,0,0,0,0,0,0.04,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.167,0.5,1,0,0,0.1455,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0.09,0.33,0,0,0,0,0.81,0.5,0,0.3,0.5
bin_164,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,XYC2~FULL~35~21,,,0.78,0.78,0.75,0,0.98,0.875,0,1,0,0,0,0,1,0,0,0,0,0.18,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0,0.18,1,0.12,0,0,0,0,0,0.83,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.5,0,0,0,0,0.5,0,0,0,0.3955,0,0,0,0,0,0,0,0.21,0,0,0,0.5,0,0,0,0.09,0,0,0,0,0,0.81,0.5,0,0.3,0.75
bin_354,Bacteria,Bacteroidota,UBA10030,UBA10030,,,,0.78,0.78,0.88,0,0.98,1,0,1,0,0,0,0,1,0,0,0,0,0.24,0.4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.18,1,0.12,0,0,0,0,1,0.83,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.75,0.75,0,0,0,0.5,0,0,0,0.3955,0,0,0,0,0,0,0,0.14,0,0,1,0.5,0,0,0,0,0.33,0,0,0,0,0.747,0.5,0,0.3,0.5
bin_135,Bacteria,Bacteroidota,UBA10030,UBA10030,UBA10030,,,0.56,0.67,0.62,0,0.98,1,0,0,0,0,0,0,1,0,0,0,0,0.12,0.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.25,0,0.09,1,0.12,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.75,0.25,1,0,0,0.5,0,0,0,0.0625,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.83,0.5,0,0.2,0.25
bin_76,Bacteria,Bipolaricaulota,Bipolaricaulia,Bipolaricaulales,Bipolaricaulaceae,,,0.56,0,0.25,0,0.14,0.75,0,0,0,0,0,0,0,0,0,0,0.67,0.12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.66,0,1,0,0,0.66,0,0.99,0,0,0,0,0.66,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.747,0,0,0.3,0.5
bin_397,Bacteria,Bipolaricaulota,Bipolaricaulia,RBG~16~55~9,,,,0.44,0,0.5,0,0,0,0.66,0.75,0,0,0,0.25,0,0,0,0,0.67,0.12,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,1,0.12,0,0.99,0,0,1,0.04,0,0,0.66,0,0,0,0,0.05,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3955,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.83,0.5,0,0.3,0.5
bin_63,Bacteria,Bipolaricaulota,Bipolaricaulia,RBG~16~55~9,RBG~16~55~9,,,0.56,0,0.75,0,0.07,0,0.77,0.75,0,0,0,0.25,0,0,0,0,0.67,0.18,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.09,1,0.25,0,0.99,0,0.33,1,0,0,0,0.66,0,0,0,0,0.05,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.3955,0,0,0,0,0,0,0,0.14,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.747,0.5,0,0.3,0.25
bin_176,Bacteria,Chloroflexota,,,,,,0.33,0,0.62,0.07,0.7,0.625,0.77,0.5,0,0,0,0,1,0,0,0,0.83,0.06,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0.66,0.5,0,0.5,0,0.33,0,0,1,0,0.05,0.6,0,0,0,0,0,0,0,0.125,0,0,0.5,0.5,0,0,0.501,0.5,0,0,0,0.083,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0.5,0,0.3,1
bin_93,Bacteria,Chloroflexota,Anaerolineae,,,,,0.67,0.67,0.5,0,0.7,1,0,0,0,0,0,0,1,0,0,0,0.83,0.06,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.66,0.18,0,0.12,0,0.66,0,0.99,1,0,0,0,0.66,0,0,1,0,0.05,0.8,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0.668,0.5,0,1,0,0.375,0,0,0,0,0,0,0,0.21,0,0,0,0.5,0,0,0,0.09,0,0,0,0,0,0.581,0.75,0,0.4,0.75
bin_184,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,envOPS12,,,0.67,0,0.75,0,0.98,0.875,0,0.75,0,0,0,0,0,0,0,0,0,0.12,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.12,0,0.66,0,0.99,1,0,0.12,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.167,0.5,1,0,0,0.333,0,0,0,0,0,0,0,0.14,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.581,0.5,0,0.5,0.75
bin_86,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA4823,,,0.56,0.56,1,0,0.98,0.875,0,0.75,0,0,0,0.25,1,0,0,0,0.83,0.12,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.5,0.12,0,0.66,0,0.99,1,0,0,0,0.33,0,0,1,0,0,0.6,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.334,0.5,1,0,0,0.3955,0,0,0,0,0,0,0,0.14,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.747,0.75,0,0.5,0.75
bin_175,Bacteria,Chloroflexota,Anaerolineae,CG2~30~64~16,CG2~30~64~16,,,0.89,0,1,0,0.91,0.875,0,0.75,0,0,0,0.25,1,0,0,0,0.83,0.12,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.33,0,0,0,0,0,0.5,0.99,0.09,0,0.62,0,0.66,0,0.99,1,0,0.62,0,0.66,0,0,1,0,0.05,0.6,0,0,0,0,0,0,0,0.125,0,0,0.5,0.75,0,1,0.501,0.5,0,1,0,0.3955,0,0,0,0,0,0,0,0.21,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.664,0.5,0,0.5,0.75
bin_190,Bacteria,Chloroflexota,Anaerolineae,Thermoflexales,,,,0.56,0.56,0.38,0,0.49,0.875,0,0.25,0,0,0,0,0,0,0,0,0.83,0.06,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0.62,0,0.66,0,0.99,1,0,0,0,0.66,0,0,1,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.668,0.5,0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.747,0,0,0.4,0.75
bin_393,Bacteria,Chloroflexota,Dehalococcoidia,Dehalococcoidales,,,,0.33,0,0.25,0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0.06,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0.5,0.25,0,0.36,1,0.88,0,0,0,0,1,0,0,0,0.33,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581,0.25,0,0.3,0.25
bin_217,Bacteria,Chloroflexota,Dehalococcoidia,GIF9,UBA5620,,,0.44,0,0.25,0,0.7,1,0,0,0,0,0,0,0,0,0,0,0.5,0.06,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0.5,0,0.66,0.27,1,0.75,0,0,0,0,1,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.21,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.581,0,0,0.3,0.25
bin_401,Bacteria,Chloroflexota,Dehalococcoidia,SM23~28~2,,,,0.44,0,0.88,0,0.84,1,0,0.75,0,0,0,0,0,0,0,0,0.17,0.12,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.55,1,0.5,0,0,0,0.33,1,0,0.5,0,0,0,0,0,0,0.05,0.2,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.2705,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747,0.5,0,0.4,1
bin_43,Bacteria,Coprothermobacterota,Coprothermobacteria,,,,,0.44,0,0.25,0,0.14,0,0.55,0,0,0,0,0,0,0,0,0,0.67,0.12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.75,0,0.36,1,0,0,0,0,0,0,0,0,0,0.99,0,0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0.5,0,0,0,0.375,0,0,0,0,0,0,0,0.14,0,0,0,0.5,0,0,0,0,0,0,0.0769,0,0,0.498,0,0,0.3,0.25
bin_127,Bacteria,Deferrisomatota,Deferrisomatia,Deferrisomatales,Deferrisomataceae,,,0.56,0.67,0.75,0,0.91,0.625,0,0,0,0,0,0,0,0,0,0,1,0.06,0.2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0.99,0.73,1,0.75,0,0,0,0.33,1,0.87,1,0,0.66,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.167,0.5,0,0,0,0.4375,0,0,0,0,0,0,0,0.21,0,0,0,0.25,0,0,0,0,0,0,0.3845,0,0,0.83,0.5,0,0.3,0
bin_35,Bacteria,Desulfobacterota,BSN033,BSN033,UBA1163,,,0.44,0,0.75,0,0.91,1,0,1,0,0,0,0,0,0,0,0,0.67,0.12,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.45,1,0.38,0,0,0,0,1,0,0,0.33,0.99,0,0,0,0,0.05,0.8,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0.501,0.5,0,0,0,0.333,0,0,0,0,0,0,0,0.21,0,0,0,0.25,0,0,0,0,0,0,0.5383,0,0,0.747,0.5,0,0.4,0.5
bin_359,Bacteria,DesulfobacterotaB,Syntrophorhabdia,,,,,0.56,0,0.75,0,0.98,1,0,1,0,0,0,0.25,0,0,0,0,0,0.18,0.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.64,1,0.12,0,0,0,0.33,0,0,0.62,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0.5,0,0,0,0.458,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0,0.33,0,0.5383,0,0,0.83,0.75,0,0.3,0.5
bin_202,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,,,,0.56,0,0.5,0,0.77,0.75,0,0,0,0,0,0,0,0,0,1,0.17,0.12,0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.75,0.62,0,0,0,0,1,0.3,0.5,0,0.33,0,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.5,0,0,0,0.208,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581,0,0,0.4,0
bin_40,Bacteria,FirmicutesE,Thermaerobacteria,Thermaerobacterales,,,,0.33,0,0.62,0,0.49,1,0,0.5,0,0,0,0,0,1,0.5,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.73,0.75,0.62,0,0,0,0,0.75,0.43,0.75,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.5,0,0,0,0.208,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0,0,0,0.0769,0,0,0.581,0.5,0,0.4,0.75
