bin.taxa.name,bins,completeness,contamination,GC,N50,size,kingdom,phylum,class,order,family,genus,species,DCO_LLO_Bv4v5..MTF_MT170219,DCO_LLO_Bv4v5..BRF1_BR170218_1,DCO_LLO_Bv4v5..RSF_RS170216,DCO_LLO_Bv4v5..SIS_SI170217,DCO_LLO_Bv4v5..QHF2_QH170212_2,DCO_LLO_Bv4v5..CYF_CY170214,DCO_LLO_Bv4v5..SLF_SL170214,DCO_LLO_Bv4v5..BRS2_BR170218_2,DCO_LLO_Bv4v5..CYS_CY170214,DCO_LLO_Bv4v5..RVF_RV170221,DCO_LLO_Bv4v5..RSS_RS170216,DCO_LLO_Bv4v5..TCF_TC170221,DCO_LLO_Bv4v5..QNF_QN170220,DCO_LLO_Bv4v5..EPS_EP170215,DCO_LLO_Bv4v5..EPF_EP170215,DCO_LLO_Bv4v5..SLS_SL170214_S,DCO_LLO_Bv4v5..QNS_QN170220,DCO_LLO_Bv4v5..BRF2_BR170218_2,DCO_LLO_Bv4v5..TCS_TC170221_2,DCO_LLO_Bv4v5..FAS_FA170219,DCO_LLO_Bv4v5..BQS_BQ170220,DCO_LLO_Bv4v5..ETS_ET170220,DCO_LLO_Bv4v5..QHS2_QH170213_2,DCO_LLO_Bv4v5..SIF_SI170217,DCO_LLO_Bv4v5..BQF_BQ170220,DCO_LLO_Bv4v5..BRS1_BR170218_1,DCO_LLO_Bv4v5..ESF9_ES_F9
"bin_29, Archaea, Crenarchaeota, Nitrososphaeria, Caldiarchaeales",bin_29,76.05,0.97,0.277,4417,1205235,Archaea,Crenarchaeota,Nitrososphaeria,Caldiarchaeales,,,,5.790150995,0.333969948,0,0,0,0,1.349435902,0.380815559,0,0,0,0.034730302,0,0,0,34.96815122,0,0.62857859,0,0.398417889,0,0,0,0,0,0.581733438,0
"bin_18, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Rhodoferax",bin_18,76,4.096,0.631,4591,3459288,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhodoferax,,0.130277517,0.163474025,0.294331409,0.092553191,0,0.094226379,0.563033448,0.033966251,0.588387446,0.231177789,0.140570275,1.081183635,2.977597164,0.105476374,0.212628725,0,12.2339118,0.151991978,0.166826293,0.046093137,0.033867665,0.214653517,0.039102228,0.573302063,0,0,0.820537402
"bin_67, Bacteria, Patescibacteria, ABY1, Veblenbacterales, UBA10138",bin_67,75.9,0.495,0.354,24240,801282,Bacteria,Patescibacteria,ABY1,Veblenbacterales,UBA10138,,,1.173743055,0,0.65609694,0.134529333,0,0.060046868,0.048757664,0.100611831,0.07794591,29.75893952,0.327126559,0.255911623,0.093399891,0.629407537,0.961119285,0.081219667,0.034162945,0.578964663,0.070942797,0.202786342,0,0.21876357,0,0.097965554,0,0,0.147682624
"bin_244, Bacteria, Acidobacteriota, Acidobacteriae, Solibacterales, Solibacteraceae",bin_244,75.86,0,0.67,6353,4110331,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,,,0.288431664,1.005938322,0.28850569,0.115223042,0,0.103934466,2.122366034,9.883615139,2.970948295,0.121848025,0.191111385,1.67028905,0.354220456,0.153449053,0.096766398,1.775880711,0.123399159,2.933394029,0.155728471,10.59596342,0.04309294,0.456747759,0,0.050528673,0,2.802441237,0.120108299
"bin_280, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Rubrivivax",bin_280,75.84,0.289,0.722,9773,2904658,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rubrivivax,,0.674787806,0.639482395,1.376646011,35.8183586,0,1.951175686,4.486114707,0.402190992,3.358941353,0.707406529,1.364820038,4.454774118,7.35357699,0.905964293,2.006157997,0.042103118,1.57153602,0.797569708,0.631836807,0.210237929,0.265817504,0.722851388,0.164525541,4.816344983,0,0.047967915,10.72191547
"bin_100, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Gallionellaceae, Sideroxydans",bin_100,75.81,1.978,0.629,5115,1300670,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Gallionellaceae,Sideroxydans,,0.217807524,1.074038146,0.309034328,0.123634771,0,0.682472231,1.103179571,9.371000398,0.99712434,0.873703481,0.126177929,6.414573492,1.626847844,0.128902429,0.405656613,0,0.593802611,11.62482531,0.699438492,0.133493349,0.0549657,0.319910973,0.055917929,0.319922531,0,0.03073086,0.445457308
"bin_132, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Aquabacterium",bin_132,75.75,1.059,0.68,8289,3496819,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Aquabacterium,,1.722050203,1.533394562,0.36329465,0.181817055,0,0.154720456,0.716841756,0.041529808,0.6985526,1.280937021,0.173122152,1.40353527,2.385656548,0.13346294,0.26730479,0,0.469748424,31.17229934,0.17790981,0.031122008,0,0.181347083,0.034694643,4.686473656,0,0,5.84298776
"bin_70, Archaea, Nanoarchaeota, Woesearchaeia, SM23~78",bin_70,75.53,0.934,0.333,19778,797165,Archaea,Nanoarchaeota,Woesearchaeia,SM23~78,,,,0.147806563,0.271746745,0.046313396,0,0,0,7.859792925,12.40743401,0,0,0,0.040615601,0,0,0,2.261922307,0,3.473511037,0,3.654421625,0,0,0,0,0,0.056926846,0
"bin_142, Bacteria, FirmicutesH, CSP1~3, CSP1~3, CSP1~3, CSP1~3",bin_142,75.5,1.111,0.713,8484,1977152,Bacteria,FirmicutesH,CSP1~3,CSP1~3,CSP1~3,CSP1~3,,0.299209057,0.621600132,0.432720778,0.11939487,0,0.098460009,1.4932819,11.5968294,0.621602463,0.095329457,0.219248427,0.267702603,0.281874507,0.221189929,0.234867366,2.975107335,0.103318737,2.715799716,0.053358115,13.11617706,0,0.558558423,0,0.040004364,0,7.295911047,0.097194013
"bin_36, Bacteria, Myxococcota, Myxococcia, Myxococcales, Anaeromyxobacteraceae, Anaeromyxobacter",bin_36,75.29,0.645,0.731,6880,2941405,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,,0.237777693,0.153507206,0.824019195,0.246407404,0,0.121517492,1.353212538,0.112089904,1.456205035,0.302044845,0.645441966,0.860371348,1.696949482,0.38649588,0.370967042,0,32.85457884,0.196195033,0.169121388,0.129782588,0.299899004,0.59247893,0.047096826,0.175737104,0,0.057863111,0.31677759
"bin_119, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Rhodocyclaceae",bin_119,75.13,0.857,0.654,4652,1948593,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,,,0.341734071,0.213478609,1.65289728,0.334305849,0.077183236,0.367261879,1.550778782,0.067453291,1.445196989,0.379639515,19.69050683,2.38361407,1.678389906,12.07760096,5.514529269,0.051210893,0.473733817,0.428861654,0.527747464,0.111982565,0,0.479082995,0.114593243,0.949118065,0,0,1.14689253
"bin_397, Bacteria, Bipolaricaulota, Bipolaricaulia, RBG~16~55~9",bin_397,75.11,1.001,0.583,4760,1667957,Bacteria,Bipolaricaulota,Bipolaricaulia,RBG~16~55~9,,,,1.440938246,0.350843039,0,0,0,5.363865866,8.456866591,0.402088624,1.263067121,0.104934243,0,7.755085851,0,0,0.030576377,12.20176104,0,0.11881457,1.826182149,21.52030613,0,0.038011164,0,0,0,0.255402353,0
"bin_197, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales",bin_197,75,3.636,0.407,12894,1963634,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,,,,0,0,4.420898316,9.255968226,0,0,0,0,0,0,5.077262247,0,0,37.1790665,25.39208946,0,0,0,0,0,0.044663097,0,0.059301728,0.25581477,0,0,0.365402053
"bin_295, Bacteria, Chloroflexota, Anaerolineae, Anaerolineales, UBA4823",bin_295,74.87,4.545,0.559,7844,2974432,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA4823,,,0.03728665,0.043643768,0.177848991,0.058566688,0.047781509,0,0.311721492,9.573146253,0.169343686,0.055878275,0.090850383,0.079195083,0.050423595,0.052304293,0.064768767,0.123768478,0,2.090632214,0.061316937,0.406449578,0,0.076576818,0.134780473,0,0,0,0
"bin_328, Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, indicus",bin_328,74.86,0,0.459,10367,2785525,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,indicus,0.036766451,0.054836024,0.069179416,0,0,0,0.034259201,0,0,24.97172687,0,6.483240945,43.36004182,0,0,0,0,0.169734855,0,0,0,0.039398132,0,0,0,0,0.068145718
"bin_388, Archaea, Nanoarchaeota, Aenigmarchaeia, CG10238~14",bin_388,74.47,0.934,0.313,6360,672949,Archaea,Nanoarchaeota,Aenigmarchaeia,CG10238~14,,,,6.668719382,0.992872624,0.033986902,0,0,0.043816351,1.493731228,0.647867741,0,0.090248332,0,0.04797739,0,0,0,40.15141151,0,2.102430046,0,0.169121367,0,0,0,0,0,0.28733847,0
"bin_346, Bacteria, Actinobacteriota, UBA9087",bin_346,74.41,2.5,0.586,3955,1335900,Bacteria,Actinobacteriota,UBA9087,,,,,0.066388699,0.032638438,0.22149586,0.037108272,0,0,0.1510229,0,0.194851053,19.03868831,0.116704098,0.149133742,0.14959084,0.073756948,0.091217042,0,0.03546956,0.046070837,0,0.037288177,0,0.094387061,0,0.033208232,0,0,0.042024981
"bin_281, Bacteria, UBP7, 4484~113, 4484~113, 4484~113",bin_281,74.37,1.724,0.569,5563,1688671,Bacteria,UBP7,4484~113,4484~113,4484~113,,,0,0,30.41321134,1.243202154,0,0,0.056806945,0,0.061562274,0,17.30222846,0,0.057048735,6.276682389,2.305570494,0,0,0,0,0,0,0.05301967,0,0.05521315,0,0,0.092847241
"bin_299, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales, SM23~35",bin_299,74.27,0.232,0.369,4894,1537971,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,SM23~35,,,2.337426705,0.53323887,0.132238839,0.047476704,0,0.170732171,2.767168714,3.977564443,0.124518746,0.052831108,0,0.141609795,0.031955171,0.035826283,0.044831436,31.51950927,0,5.619154842,0.04452629,3.037746322,0,0,0,0,0,0.111844621,0
"bin_273, Bacteria, Methylomirabilota, Methylomirabilia, Rokubacteriales, GWA2~73~35",bin_273,74.25,1.762,0.731,5864,3254575,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,GWA2~73~35,,,0.418388522,0.334505375,0.663132744,0.154004951,0,0.165080449,2.044430841,20.8867812,26.06956771,0.268001047,0.40662136,0.956827849,1.126033951,0.355934852,0.240565173,1.984536138,0.557444472,2.176745894,0.140231937,23.45866791,0,2.277872036,0,0.090133401,0,0.374383949,0.192192047
"bin_30, Archaea",bin_30,74.22,0.934,0.374,5424,783024,Archaea,unknown,,,,,,0,0,0,0,0,0,0,0,0,21.31152934,0,0.040338978,0,0,0,0,0,0.102861031,0,0.047919747,0,0,0,0,0,0,0
"bin_81, Bacteria, Deferrisomatota, Deferrisomatia, Deferrisomatales, Deferrisomataceae",bin_81,74.18,2.689,0.711,12963,2925795,Bacteria,Deferrisomatota,Deferrisomatia,Deferrisomatales,Deferrisomataceae,,,0.096545211,0.05185121,2.872397573,0.094587782,0,0,0.458535766,0.047339727,0.386279265,0.096744976,4.191934323,0.183638999,0.216752473,29.36553337,3.964899812,0,0.12451409,0.107035858,0.041682318,0.084861556,0,0.185108142,0.085299006,0.045900492,0,0.037696054,0.083901111
"bin_385, Bacteria, Myxococcota, XYA12~FULL~58~9",bin_385,74.06,0,0.369,7527,2828977,Bacteria,Myxococcota,XYA12~FULL~58~9,,,,,2.435842391,0.24415092,0,0,0,1.493397537,1.303184449,10.27031418,0,0.621847885,0,3.164105009,0,0,0,0.977646078,0,6.742441624,1.13030594,1.132459935,0,0,0,0,0,0.043501871,0
"bin_176, Bacteria, Chloroflexota",bin_176,74.02,1.202,0.602,5540,3016579,Bacteria,Chloroflexota,,,,,,0.06089423,0,0.2854234,0.045409509,0,0,0.213367361,0.054743143,0.201885605,0.054628937,0.169104054,0.123463923,0.170452167,0.195148435,0.166950484,0,0.155457387,0.040824234,0.040140463,0.039406317,1.196008441,0.335074689,0.064361416,0,0,0,0.058092409
"bin_391, Bacteria, KSB1, UBA2214, UBA2214",bin_391,74.01,2.491,0.532,4008,6574485,Bacteria,KSB1,UBA2214,UBA2214,,,,0,0.078676936,0.100564848,0,0,0,1.398100981,0.850064958,2.475217338,0.091610747,0.047455159,0.100561631,0.147044405,0.034585514,0.035568048,0.741320121,0.041197571,0.083846786,0,0.034672103,0,25.9813883,0,0,0,0,0.034806341
"bin_210, Bacteria, Patescibacteria, Microgenomatia, Roizmanbacterales, GWC2~37~13",bin_210,73.98,0,0.316,52545,938063,Bacteria,Patescibacteria,Microgenomatia,Roizmanbacterales,GWC2~37~13,,,2.827786796,0.444216957,0.031942948,0,0,107.5047767,12.696183,0.438655987,1.83588063,0.165519777,0,5.678621689,0,0,0.030169378,2.926296485,0,0.808395679,1.750212419,1.649135859,0,0.130563891,0,0,0,0.371577901,0.08956838
"bin_163, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales, UBA1546",bin_163,73.97,3.863,0.423,4921,1506255,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA1546,,,0.138832912,0,5.425780206,5.175708279,0.257827623,0,0.036348605,0,0,0,19.79124301,0,0.03574042,19.03968865,3.954541043,0,0,0.058647545,0,0,0,0,0.141392087,0.2964663,0,0,0.234387708
"bin_381, Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae",bin_381,73.91,1.253,0.677,18936,2620229,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,,,0.191755956,0.130288449,0.299696598,0.139570106,0,0.063128948,1.180860022,0.057819622,1.082509858,0.16825692,0.191607312,0.980220629,1.014989998,0.122262365,0.153999636,0,0.23792636,0.123234658,0.199359621,0.046352419,1.382696654,0.361064235,0,0.156543912,0,0,0.228638619
"bin_363, Archaea, Micrarchaeota, Iainarchaeia, 0~14~0~20~30~16",bin_363,73.75,0,0.283,510947,769121,Archaea,Micrarchaeota,Iainarchaeia,0~14~0~20~30~16,,,,0,0,0.317578447,0,11.8604591,0,0,0,0,0,0.174734805,0,0,0.077442333,0.186719025,0,0.076068243,0.046071315,0,0.03205061,0,0,67.77848995,0.242196577,0,0,0.346853185
"bin_188, Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, GWA2~32~17",bin_188,73.58,1.349,0.298,6582,1825336,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,GWA2~32~17,,,0,0,0.220896173,9.957993679,0,0,0,0,0,0,0.069134207,0.067346515,0.037057588,0,0.034588649,0,0,0.033615034,0,0,0,0,0,1.399793227,0,0,3.196680096
"bin_106, Bacteria, Nitrospirota, UBA9217, UBA9217, UBA9217, GWC2~57~13",bin_106,73.43,0,0.599,6340,2387647,Bacteria,Nitrospirota,UBA9217,UBA9217,UBA9217,GWC2~57~13,,0.060829852,0,0.79157377,0.828557368,0.044067079,0,0.226338631,0,0.279841263,0.047394363,18.73705686,0.086007804,0.139408558,18.10842906,0.260439325,0,0.07184986,0.04023322,0,0,0,0.097445896,0.040647915,0.037925053,0,0,0.067085337
"bin_274, Bacteria, Desulfobacterota, BSN033, SM23~61, SM23~61",bin_274,73.27,2.58,0.546,6021,2795591,Bacteria,Desulfobacterota,BSN033,SM23~61,SM23~61,,,0.082143274,0,2.747461512,10.3735852,0,0,0.088811244,0.041505526,0.073913287,0,0.655466945,0.066378902,0.051680221,1.113144965,0.844765764,0,0,0.040385024,0,0.031512571,0.031750358,0.071830021,0.036159302,0.397887077,0,0,0.3674128
"bin_121, Archaea, Micrarchaeota, Micrarchaeia, UBA8480",bin_121,73.07,1.713,0.478,4258,827701,Archaea,Micrarchaeota,Micrarchaeia,UBA8480,,,,0.067021454,0.987090969,0.036195839,0,0,0,0.225791836,9.933524421,0.069574064,0.820717639,0,0.154417404,0.134908436,0,0.062423289,0.272276117,0,7.368590381,0,0.114626672,0,0,0,0,0,0.870817823,0
"bin_377, Bacteria, Bipolaricaulota, Bipolaricaulia, RBG~16~55~9",bin_377,72.88,0,0.583,15925,1691042,Bacteria,Bipolaricaulota,Bipolaricaulia,RBG~16~55~9,,,,9.219482151,0.141078349,0,0,0,11.40147414,32.70657777,0,1.00002086,0.04065298,0,0.708930938,0,0,0,50.42672476,0,0.031179135,0.121823421,288.2020593,0,0,0,0,0,0.11525556,0
"bin_44, Bacteria, Patescibacteria, ABY1",bin_44,72.77,0,0.324,15251,796592,Bacteria,Patescibacteria,ABY1,,,,,0.808391496,0.055769099,0.378039286,0.077642312,4.849850069,0.07673887,0.071459528,0.8834062,0.203545276,0.142213663,0.159582855,0.326091485,0.127340091,0.175308586,0.471454171,0.041281447,0.119670462,0.399111259,0.184723419,0.16946046,0,0.082258224,44.56609989,0.05013609,0,0,0.100992089
"bin_211, Bacteria, Actinobacteriota, Coriobacteriia, OPB41",bin_211,72.5,1.319,0.649,7191,1379962,Bacteria,Actinobacteriota,Coriobacteriia,OPB41,,,,0.057786664,0.041987295,19.82950096,0.541520723,0.516658854,0.036451064,0.280069068,0.044415336,0.25489349,0.061274397,3.637020602,0.26307255,0.296866661,44.68253984,2.042899423,0,0.081949144,0.038500348,0.070308437,0.035015283,0,0.153359254,0.855127398,0.065045354,0,0,0.116972554
"bin_347, Bacteria, Actinobacteriota, Coriobacteriia, OPB41, ctinobacteria~7",bin_347,72.22,3.833,0.668,18809,1362668,Bacteria,Actinobacteriota,Coriobacteriia,OPB41,ctinobacteria~7,,,0.031204436,0,3.746584399,11.73111522,0,0,0.195983403,0,0.193063718,0.052698469,5.498108113,0.167035309,0.220251258,2.175279789,0.400917338,0,0.051210349,0,0.043380458,0,0.073290426,0.081519137,0,0.631891375,0,0,1.274878982
"bin_319, Bacteria, Methylomirabilota, Methylomirabilia, Methylomirabilales, 2~02~FULL~66~22, 2~02~FULL~66~22",bin_319,72.16,0.854,0.688,22473,3065495,Bacteria,Methylomirabilota,Methylomirabilia,Methylomirabilales,2~02~FULL~66~22,2~02~FULL~66~22,,0.106923411,0.033719089,0.400274977,0.100022771,0,0.074493855,0.608059611,2.348522209,0.545197779,0.466012428,0.308160047,0.188564048,0.181982693,0.287162911,0.124039429,1.167047977,0.096844829,0.330025738,0.0555131,32.05788814,0.043679734,0.414939723,0,0.039604866,0,0.053592835,0.055970663
"bin_199, Bacteria, Patescibacteria, Microgenomatia, Roizmanbacterales, GWC2~37~13, GWC2~37~13",bin_199,72.1,3.448,0.29,16844,804068,Bacteria,Patescibacteria,Microgenomatia,Roizmanbacterales,GWC2~37~13,GWC2~37~13,,3.308057559,0.268954236,0.093102172,0,0,172.3532909,12.33713472,0.519280348,1.421303699,0.497792232,0.031104962,15.83046793,0.07732044,0.03374857,0.099932754,1.43605946,0,0.919854794,3.055761399,1.875286565,0,0.194362373,0,0.061945828,0,0.330585675,0.176110274
"bin_350, Bacteria, Acidobacteriota, Aminicenantia, Aminicenantales, UBA4085",bin_350,72.06,3.448,0.483,7475,2327263,Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,UBA4085,,,0.051590573,0,0.042017835,0,0,0,0.060582832,0,0.033069508,0.063497176,0.032267892,3.818464414,0,0,0,0,0,0,32.71012227,0,0,0,0,0,0,0,0
"bin_285, Bacteria, Spirochaetota, Leptospirae, Leptospirales, Leptonemataceae",bin_285,72.02,1.176,0.273,3687,1956842,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptonemataceae,,,2.58526738,3.160040391,0,0,0,48.47135233,4.302937939,0.186403259,0.9450427,0.065292887,0,2.364458346,0.047478835,0,0,0.657664192,0,0.303762605,2.130198785,0.954113196,0,0,0,0,0,1.305466201,0.085762236
"bin_103, Bacteria, Chloroflexota, Anaerolineae, Thermoflexales",bin_103,71.86,1.818,0.638,4131,2310840,Bacteria,Chloroflexota,Anaerolineae,Thermoflexales,,,,7.709801564,0.132668568,0.246013527,0.090786527,0,2.463018703,54.50688531,0.454170003,0.430836634,0.055370707,0.097629901,1.064841965,0.099323227,0.070741835,0.065696554,27.0710461,0.036237417,0.190008507,0.397299761,4.451478486,0,0.149553853,0,0,0,0.180332722,0.047972951
"bin_342, Bacteria, Patescibacteria, Microgenomatia, Roizmanbacterales, GWC2~37~13",bin_342,71.39,1.724,0.316,9057,953115,Bacteria,Patescibacteria,Microgenomatia,Roizmanbacterales,GWC2~37~13,,,3.829607126,0.753518029,0.096469066,0,0,211.8389291,19.39095553,0.786016414,1.581032483,0.328766114,0,5.591631249,0.035643195,0,0.030488539,3.360575443,0,1.67349627,2.118481524,16.0760844,0,0.125915342,0,0.062830304,0,0.528228261,0.222008348
"bin_293, Bacteria, Acidobacteriota, Thermoanaerobaculia",bin_293,71.37,3.448,0.694,16773,2582799,Bacteria,Acidobacteriota,Thermoanaerobaculia,,,,,0.061080312,0.048462421,0.275017727,0.051445552,0,0.03421349,0.635910047,0.046345284,0.497299627,0.077365985,0.169271929,0.300412158,0.387404254,0.091140012,0.060188916,0,0.177096205,0.036697206,0.039146001,0.045982591,2.39980866,0.245280009,0,0,0,0,0.043875107
"bin_91, Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, Nitrososphaera",bin_91,71.29,4.207,0.557,6283,1505711,Archaea,Crenarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaera,,0.1600897,0,0.101235024,0,0,0,0.123232434,0.094809401,1.024608643,0.151282622,0.041700417,0.239703749,0.048904158,0.045066858,0,0,0,0.061651674,0,0,0,35.46036739,0,0,0,0,0
"bin_59, Bacteria, Patescibacteria, ABY1, XYB2~FULL~38~15, XYB2~FULL~38~15",bin_59,71.28,1.98,0.372,28858,956156,Bacteria,Patescibacteria,ABY1,XYB2~FULL~38~15,XYB2~FULL~38~15,,,0.579487906,0.030991909,0.325661041,0.060508381,0,0.087765165,2.071223323,0.523968154,0.081259648,0.305332193,0.073014094,0.202650229,0.067676729,0.076500547,0.185960062,2.086057955,0.033867512,0.472822424,0.031169436,67.76841049,0,0.074581743,0,0.041763522,0,0,0.069763964
"bin_338, Bacteria, Patescibacteria, CG2~30~33~46, CG2~30~33~46, CG2~30~33~46",bin_338,71.1,0,0.353,13212,798161,Bacteria,Patescibacteria,CG2~30~33~46,CG2~30~33~46,CG2~30~33~46,,,0.805979856,0,0.298416749,0.100148981,0,0.037295716,0.066524633,0.036431282,0.048143683,34.95306656,0.083026243,0.265588693,0.098835633,0.116746094,0.166850047,0.033998513,0.036209663,0.322097774,0,0.052083802,0,0.077679117,0,0.061527633,0,0,0.097307371
"bin_48, Bacteria, Patescibacteria, Paceibacteria, UBA9983, Nomurabacteraceae, UBA9973",bin_48,70.92,1.123,0.387,11500,555398,Bacteria,Patescibacteria,Paceibacteria,UBA9983,Nomurabacteraceae,UBA9973,,0.115533938,0,0.211977217,0,0,0,0.124474055,0,0.161655885,0.089846079,0.090238066,1.342729098,0.415459537,0,0.360838076,0,0.118298917,0.076220743,0,0,0,0.090507238,0,0.156770107,0,0,0.148075755
"bin_126, Bacteria, Desulfobacterota, Syntrophia, Syntrophales, Smithellaceae, UBA4810",bin_126,70.88,3.225,0.478,6926,1690330,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,UBA4810,,0,0,5.85267196,10.47214404,0,0,0.065457303,0,0.115880698,0,9.001617091,0.05352283,0.106231259,2.116510834,0.566005897,0,0,0.033918145,0,0,0,0.058451178,0.132413594,4.014229245,0,0,4.14173583
"bin_53, Bacteria, Patescibacteria, Paceibacteria",bin_53,70.82,0.156,0.311,7751,653894,Bacteria,Patescibacteria,Paceibacteria,,,,,0.407731915,1.429154647,0.038391604,0,0,0.084849093,0.30398089,8.392965892,0,0.574203956,0,0.083924501,0.034563253,0,0,0.502862786,0,2.879582675,0.487809137,6.774729164,0,0,0,0,0,4.722469931,0.03176286
"bin_196, Bacteria, Patescibacteria, Paceibacteria, Paceibacterales",bin_196,70.82,0,0.396,27827,539164,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,,,,0.223632753,0,4.655557661,26.11696582,0,0,0.044421648,0,0,0.59711255,0.334368924,0.044257153,0,0.245073472,2.806968746,0.046686815,0,0.218409902,0,0.048468425,0.039539232,0,0,3.813066714,0,0,4.949132455
"bin_345, Bacteria, Chloroflexota, Anaerolineae, CG2~30~64~16, CG2~30~64~16",bin_345,70.68,1.724,0.656,6687,3990607,Bacteria,Chloroflexota,Anaerolineae,CG2~30~64~16,CG2~30~64~16,,,0.104385772,0.052065028,18.13833585,3.567727431,0.839279533,0.06256653,0.559084923,0.13008322,0.408761622,0.110216833,22.61152571,0.710032227,0.28953126,2.843705251,1.489969704,0.069483842,0.090316889,0.093616715,0.108750851,0.197297853,0.053772056,0.386260826,0.656595617,0.13303035,0,0,0.414393968
"bin_341, Bacteria, Patescibacteria, Paceibacteria, Moranbacterales, UBA1568, UBA1568",bin_341,70.68,0,0.364,42576,828571,Bacteria,Patescibacteria,Paceibacteria,Moranbacterales,UBA1568,UBA1568,,0.180207502,0,0.053131764,0,0,0,0.048610196,0,0,0.059922052,0,0.211868907,0.14085298,0.057087553,0.127885908,0,0,0.051813575,0,0,0,0,0,0,0,0,0.048873988
"bin_317, Bacteria, Cyanobacteriota, Cyanobacteriia, Leptolyngbyales, Leptolyngbyaceae, JSC~12",bin_317,70.52,1.69,0.499,7058,4603322,Bacteria,Cyanobacteriota,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,JSC~12,,0.054639163,0,0.050451562,11.61012489,0,0.07636123,0.135484661,0,0.28127145,0,0,0.0323936,0.071420805,0,0,0,0,0.035383171,0,0.071401527,0,0,0,0.267436791,0,0,0.447453661
"bin_84, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Pelomonas",bin_84,70.34,0.436,0.685,12096,3226554,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Pelomonas,,0.307657861,0.417069705,0.646179696,0.243144966,0,0.209088602,0.909769345,0.056264941,0.909809041,0.459569112,0.231936698,1.930792078,5.55565754,0.17640365,0.319824205,0,13.38236829,0.370641654,0.245353765,0.039015026,0.076516859,0.242861181,0.050611909,1.377447748,0,0,2.182981888
"bin_311, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales",bin_311,70.21,4.147,0.404,7265,1716458,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,,,,0,0,21.51181615,25.38293001,0.067844153,0,0,0,0,0,14.19116139,0,0,3.15518214,4.707914768,0,0,0,0,0,0.054957901,0,0.390691092,0.537036476,0,0,0.729659556
"bin_146, Bacteria, Proteobacteria, Gammaproteobacteria, Thiomicrospirales, GCA~002282575, GCA~002282575",bin_146,70.12,3.658,0.454,14160,1467973,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,GCA~002282575,GCA~002282575,,0,0,0,0,27.05424288,0,0,0,0,0,0,0.049918066,0.115265828,0,0.07565018,0,0,0,0,0,0,0,8.01247519,1.301443299,0,0,1.923358808
